Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/files/add/1KB?id=0,1225,0,670.0,1435.9407778326529,5.3539030000138155,4222.587236999971,16.0,12.493551703162638,0.0,670,1700,2600,3000,3900,4000,4100,4200,4200,4200,4200
GET,/files/add/1KB?id=1,1223,0,330.0,380.6716645470166,1.8038030000298022,860.2060719999827,16.0,12.473154067728903,0.0,330,460,570,600,680,710,770,780,820,860,860
GET,/files/add/1KB?id=10,1192,0,410.0,444.23912238003754,1.8978650000462949,907.8606599998693,17.0,12.15699071850601,0.0,410,590,670,700,750,810,850,890,900,910,910
GET,/files/add/1KB?id=11,1188,0,410.0,451.7981618207057,2.5856820000171865,926.3965699999517,17.0,12.11619544763854,0.0,410,600,690,700,770,820,900,900,930,930,930
GET,/files/add/1KB?id=12,1183,0,410.0,453.85331590363296,2.444503999868175,908.866929999931,17.0,12.065201359054203,0.0,410,610,690,700,750,810,880,900,910,910,910
GET,/files/add/1KB?id=13,1179,0,410.0,456.5666758973714,2.544402000012269,916.1607339999591,17.0,12.024406088186733,0.0,410,620,690,710,760,800,880,900,910,920,920
GET,/files/add/1KB?id=14,1175,0,430.0,460.58748910553464,2.952552000124342,911.0987669998849,17.0,11.983610817319263,0.0,430,630,690,700,750,810,880,900,910,910,910
GET,/files/add/1KB?id=15,1171,0,430.0,462.48898143210914,3.1336340000507334,923.8225579999835,17.0,11.942815546451794,0.0,430,640,690,700,750,800,870,900,920,920,920
GET,/files/add/1KB?id=16,1169,0,430.0,465.87567483318537,2.849947999948199,922.7744299998903,17.0,11.922417911018059,0.0,430,640,680,710,750,800,880,900,910,920,920
GET,/files/add/1KB?id=17,1161,0,440.0,469.0674486063744,3.491381999992882,921.884093000017,17.0,11.840827369283119,0.0,440,650,690,710,750,800,870,900,920,920,920
GET,/files/add/1KB?id=18,1155,0,440.0,473.73684590995845,3.2124249999014864,911.189972999864,17.0,11.779634462981916,0.0,440,650,690,710,750,800,870,900,910,910,910
