Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/files/view/100000KB?id=0,366,0,190.0,244.92820656008362,11.699513000166917,714.3433089995597,18.0,21.553346402806685,0.0,190,220,260,300,550,620,650,690,710,710,710
GET,/files/view/100000KB?id=1,362,0,130.0,139.6621413839901,15.505016999668442,347.6213430003554,18.0,21.317790704415355,0.0,130,160,180,190,220,250,290,340,350,350,350
GET,/files/view/100000KB?id=2,356,0,130.0,142.06736575838323,6.738613999914378,340.00233500046306,18.0,20.96445715682836,0.0,130,170,180,190,220,250,300,310,340,340,340
GET,/files/view/100000KB?id=3,355,0,130.0,139.1818599549597,6.8501689993354375,373.39603300006274,18.0,20.905568232230525,0.0,130,160,180,190,220,240,260,290,370,370,370
GET,/files/view/100000KB?id=4,348,0,130.0,142.06113985919623,21.50891200017213,350.59386500051914,18.0,20.4933457600457,0.0,130,170,180,200,220,240,280,290,350,350,350
GET,/files/view/100000KB?id=5,344,0,140.0,142.96368289827242,14.297546000307193,329.4896699999299,18.0,20.25779006165437,0.0,140,170,190,200,220,250,270,270,330,330,330
GET,/files/view/100000KB?id=6,341,0,130.0,145.59935978301044,22.63540900003136,364.4895910001651,18.0,20.081123287860873,0.0,130,170,190,200,230,250,280,310,360,360,360
GET,/files/view/100000KB?id=7,338,0,140.0,146.7453062899648,29.485359000318567,328.09441999961564,18.0,19.904456514067373,0.0,140,170,190,200,230,260,310,330,330,330,330
GET,/files/view/100000KB?id=8,332,0,130.0,142.27749728012665,29.97296200010169,393.76436399925296,18.0,19.55112296648038,0.0,130,170,190,200,220,250,290,310,390,390,390
GET,/files/view/100000KB?id=9,327,0,130.0,140.11040532113282,36.65613700013637,345.9040699999605,18.0,19.256678343491217,0.0,130,160,180,190,210,230,270,270,350,350,350
,Aggregated,3469,0,140.0,153.1003954203005,6.738613999914378,714.3433089995597,18.0,204.28567942988084,0.0,140,170,190,200,230,270,350,560,690,710,710
