Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/files/add/1KB?id=0,51,0,4,5.249024333316615,3.2766000003903173,21.707651999349764,16.0,3.3855837644049873,0.0,4,5,5,6,7,8,14,22,22,22,22
GET,/files/add/1KB?id=1,51,0,3,3.035777274407355,2.028853999945568,6.259134000174527,16.0,3.3855837644049873,0.0,3,3,3,3,4,5,6,6,6,6,6
GET,/files/add/1KB?id=10,51,0,3,2.870308980395659,1.8272969991812715,12.434119999852555,17.0,3.3855837644049873,0.0,3,3,3,3,4,6,6,12,12,12,12
GET,/files/add/1KB?id=11,51,0,3,2.733917313729334,1.7284429995925166,6.908860999828903,17.0,3.3855837644049873,0.0,3,3,3,3,3,5,6,7,7,7,7
GET,/files/add/1KB?id=12,51,0,3,2.902751254855413,1.8000769996433519,8.11441600035323,17.0,3.3855837644049873,0.0,3,3,3,3,4,6,8,8,8,8,8
GET,/files/add/1KB?id=13,51,0,3,2.7934129411911344,1.8530220004322473,5.6841890000214335,17.0,3.3855837644049873,0.0,3,3,3,3,4,5,5,6,6,6,6
GET,/files/add/1KB?id=14,51,0,3,2.844283392108742,1.884345000689791,7.139317000110168,17.0,3.3855837644049873,0.0,3,3,3,3,4,5,7,7,7,7,7
GET,/files/add/1KB?id=15,51,0,3,2.7924192156705447,1.8025170002147206,8.65219099978276,17.0,3.3855837644049873,0.0,3,3,3,3,4,4,5,9,9,9,9
GET,/files/add/1KB?id=16,51,0,3,2.816603882303182,1.7465720002292073,11.009759000444319,17.0,3.3855837644049873,0.0,3,3,3,3,3,4,5,11,11,11,11
GET,/files/add/1KB?id=17,51,0,3,2.70813507844044,1.8337550000069314,4.743714000142063,17.0,3.3855837644049873,0.0,3,3,3,3,4,4,4,5,5,5,5
GET,/files/add/1KB?id=18,51,0,3,2.7741827647618016,1.8505289999666275,5.9465009999257745,17.0,3.3855837644049873,0.0,3,3,3,3,4,4,5,6,6,6,6
GET,/files/add/1KB?id=19,51,0,3,2.691945098127226,1.8267049999849405,4.902264000520518,17.0,3.3855837644049873,0.0,3,3,3,3,3,4,5,5,5,5,5
GET,/files/add/1KB?id=2,51,0,3,2.8545007451469373,1.7718200006129337,6.300729000031424,16.0,3.3855837644049873,0.0,3,3,3,3,4,5,6,6,6,6,6
GET,/files/add/1KB?id=20,51,0,3,2.725220980441829,1.8436560003465274,5.709367000235943,17.0,3.3855837644049873,0.0,3,3,3,3,4,5,5,6,6,6,6
GET,/files/add/1KB?id=21,51,0,3,2.7927106667252075,1.8798210003296845,5.108662000566255,17.0,3.3855837644049873,0.0,3,3,3,3,4,4,5,5,5,5,5
GET,/files/add/1KB?id=22,51,0,3,2.8103375883374078,2.0004810003229068,7.39648099988699,17.0,3.3855837644049873,0.0,3,3,3,3,3,4,6,7,7,7,7
GET,/files/add/1KB?id=23,51,0,3,2.7811562548973314,1.8985719998454442,8.364860000256158,17.0,3.3855837644049873,0.0,3,3,3,3,3,4,7,8,8,8,8
GET,/files/add/1KB?id=24,51,0,3,2.752691568632287,1.8380210003670072,7.4019559997395845,17.0,3.3855837644049873,0.0,3,3,3,3,3,4,7,7,7,7,7
GET,/files/add/1KB?id=25,51,0,3,2.6824112157163316,1.880192000498937,5.3572320002786,17.0,3.3855837644049873,0.0,3,3,3,3,3,4,5,5,5,5,5
GET,/files/add/1KB?id=26,51,0,3,2.732623058756301,1.8719299996519112,6.428540999877441,17.0,3.3855837644049873,0.0,3,3,3,3,3,6,6,6,6,6,6
GET,/files/add/1KB?id=27,51,0,3,2.6401806471232487,1.8330149996472755,6.724574999680044,17.0,3.3855837644049873,0.0,3,3,3,3,3,5,5,7,7,7,7
GET,/files/add/1KB?id=28,51,0,2,2.6578718235553014,1.8577060000097845,7.961713999975473,17.0,3.3855837644049873,0.0,2,3,3,3,3,3,7,8,8,8,8
GET,/files/add/1KB?id=29,51,0,2,4.394465117626418,1.7736859999786247,92.07103300013841,17.0,3.3855837644049873,0.0,2,3,3,3,3,5,7,92,92,92,92
GET,/files/add/1KB?id=3,51,0,3,2.800913137220692,1.7825590002757963,6.0721959998772945,16.0,3.3855837644049873,0.0,3,3,3,3,4,4,4,6,6,6,6
GET,/files/add/1KB?id=30,51,0,2,2.6189826274846792,1.866033999249339,7.110636999641429,17.0,3.3855837644049873,0.0,2,3,3,3,3,4,5,7,7,7,7
GET,/files/add/1KB?id=31,51,0,3,4.368413294198,1.865366999481921,90.85667699946498,17.0,3.3855837644049873,0.0,3,3,3,3,3,4,6,91,91,91,91
GET,/files/add/1KB?id=32,51,0,3,2.7310782941141025,1.824646000386565,7.736358999864024,17.0,3.3855837644049873,0.0,3,3,3,3,3,4,6,8,8,8,8
GET,/files/add/1KB?id=33,51,0,3,2.641699941241492,1.802610999220633,5.182118000448099,17.0,3.3855837644049873,0.0,3,3,3,3,3,4,5,5,5,5,5
GET,/files/add/1KB?id=34,51,0,3,2.701717823583749,1.7550120001033065,6.709055000101216,17.0,3.3855837644049873,0.0,3,3,3,3,3,4,5,7,7,7,7
