Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/files/view/10KB?id=0,54,0,4,5.396857203575362,3.2514149988855934,18.12154300023394,14.0,3.6199791565329162,0.0,4,5,6,6,9,13,13,18,18,18,18
GET,/files/view/10KB?id=1,54,0,3,3.093850444336702,1.7014439999911701,6.6967420007131295,14.0,3.6199791565329162,0.0,3,3,4,4,5,6,6,7,7,7,7
GET,/files/view/10KB?id=10,54,0,3,3.193004037172984,1.5640020010323497,10.09432899991225,15.0,3.6199791565329162,0.0,3,4,4,4,6,7,8,10,10,10,10
GET,/files/view/10KB?id=11,54,0,2,2.978784463131753,1.5886740002315491,8.354218000022229,15.0,3.6199791565329162,0.0,3,3,3,4,5,6,6,8,8,8,8
GET,/files/view/10KB?id=12,54,0,3,3.190599944429306,1.6294589986500796,14.983474000473507,15.0,3.6199791565329162,0.0,3,3,4,4,5,6,9,15,15,15,15
GET,/files/view/10KB?id=13,54,0,3,3.0552002962967553,1.5795489998708945,8.23658199988131,15.0,3.6199791565329162,0.0,3,3,4,4,5,7,7,8,8,8,8
GET,/files/view/10KB?id=14,54,0,3,3.0698664999430614,1.5599790003761882,8.997147999252775,15.0,3.6199791565329162,0.0,3,3,4,4,5,6,6,9,9,9,9
GET,/files/view/10KB?id=15,54,0,3,3.0553242407862586,1.613004998944234,8.45487400147249,15.0,3.6199791565329162,0.0,3,3,4,4,5,6,7,8,8,8,8
GET,/files/view/10KB?id=16,54,0,3,3.1291946481899315,1.6581149993726285,7.716699999946286,15.0,3.6199791565329162,0.0,3,3,4,4,5,6,6,8,8,8,8
GET,/files/view/10KB?id=17,54,0,3,3.0001934259484253,1.6014129996619886,8.284350999019807,15.0,3.6199791565329162,0.0,3,3,4,4,5,5,7,8,8,8,8
GET,/files/view/10KB?id=18,54,0,3,3.075383259480683,1.5931159996398492,8.083588001682074,15.0,3.6199791565329162,0.0,3,3,4,4,5,6,7,8,8,8,8
GET,/files/view/10KB?id=19,54,0,3,3.008698203639479,1.62807100059581,8.267455999884987,15.0,3.6199791565329162,0.0,3,3,4,4,5,5,7,8,8,8,8
